This is a model of Nomoto's that has been converted to Woosley's format









  70      0.8951      0.0108 2.04121e+08       5e+07           0        0.45           0           0     9.22191           0
  71      0.9059      0.0109 2.04939e+08       5e+07           0        0.45           0           0     9.13355           0
  72      0.9168      0.0108 2.05758e+08       5e+07           0        0.45           0           0     9.04436           0
  73      0.9276      0.0108 2.06563e+08       5e+07           0        0.45           0           0       8.956           0
  74      0.9384      0.0107 2.07361e+08       5e+07           0        0.45           0           0     8.86764           0
  75      0.9491      0.0107 2.08146e+08       5e+07           0        0.45           0           0     8.78009           0
  76      0.9598      0.0107 2.08926e+08       5e+07           0        0.45           0           0     8.69255           0
  77      0.9705      0.0107 2.09699e+08       5e+07           0        0.45           0           0       8.605           0
  78      0.9812      0.0107 2.10467e+08       5e+07           0        0.45           0           0     8.51745           0
  79      0.9919      0.0101 2.11229e+08       5e+07           0        0.45           0           0     8.42991           0
  80       1.002       0.011 2.11944e+08       5e+07           0        0.45           0           0     8.34727           0
  81       1.013       0.011 2.12717e+08       5e+07           0        0.45           0           0     8.25727           0
  82       1.024       0.012 2.13484e+08       5e+07           0        0.45           0           0     8.16727           0
  83       1.036       0.009 2.14314e+08       5e+07           0        0.45           0           0     8.06909           0
  84       1.045       0.006 2.14933e+08       5e+07           0        0.45           0           0     7.99545           0
  85       1.051       0.005 2.15344e+08       5e+07           0        0.45           0           0     7.94636           0
  86       1.056       0.006 2.15685e+08       5e+07           0        0.45           0           0     7.90545           0
  87       1.062       0.006 2.16092e+08       5e+07           0        0.45           0           0     7.85636           0
  88       1.068       0.006 2.16499e+08       5e+07           0        0.45           0           0     7.80727           0
  89       1.074       0.007 2.16903e+08       5e+07           0        0.45           0           0     7.75818           0
  90       1.081       0.006 2.17374e+08       5e+07           0        0.45           0           0     7.70091           0
  91       1.087       0.006 2.17775e+08       5e+07           0        0.45           0           0     7.65182           0
  92       1.093       0.006 2.18175e+08       5e+07           0        0.45           0           0     7.60273           0
  93       1.099       0.006 2.18573e+08       5e+07           0        0.45           0           0     7.55364           0
  94       1.105       0.006  2.1897e+08       5e+07           0        0.45           0           0           1           0
  95       1.111       0.007 2.19366e+08       5e+07           0        0.45           0           0           1           0
  96       1.118       0.006 2.19826e+08       5e+07           0        0.45           0           0           1           0
  97       1.124       0.007 2.20218e+08       5e+07           0        0.45           0           0           1           0
  98       1.131       0.006 2.20675e+08       5e+07           0        0.45           0           0           1           0
  99       1.137       0.007 2.21064e+08       5e+07           0        0.45           0           0           1           0
 100       1.144       0.007 2.21517e+08       5e+07           0        0.45           0           0           1           0
 101       1.151       0.006 2.21968e+08       5e+07           0        0.45           0           0           1           0
 102       1.157       0.007 2.22353e+08       5e+07           0        0.45           0           0           1           0
 103       1.164       0.006   2.228e+08       5e+07           0        0.45           0           0           1           0
 104        1.17       0.007 2.23182e+08       5e+07           0        0.45           0           0           1           0
 105       1.177       0.006 2.23627e+08       5e+07           0        0.45           0           0           1           0
 106       1.183       0.007 2.24006e+08       5e+07           0        0.45           0           0           1           0
 107        1.19       0.007 2.24447e+08       5e+07           0        0.45           0           0           1           0
 108       1.197       0.006 2.24886e+08       5e+07           0        0.45           0           0           1           0
 109       1.203       0.007 2.25261e+08       5e+07           0        0.45           0           0           1           0
 110        1.21       0.006 2.25697e+08       5e+07           0        0.45           0           0           1           0
 111       1.216       0.009  2.2607e+08       5e+07           0        0.45           0           0           1           0
 112       1.225       0.011 2.26626e+08       5e+07           0        0.45           0           0           1           0
 113       1.236       0.011 2.27303e+08       5e+07           0        0.45           0           0           1           0
 114       1.247       0.011 2.27975e+08       5e+07           0        0.45           0           0           1           0
 115       1.258       0.011 2.28643e+08       5e+07           0        0.45           0           0           1           0
 116       1.269       0.011 2.29308e+08       5e+07           0        0.45           0           0           1           0
 117        1.28       0.011 2.29968e+08       5e+07           0        0.45           0           0           1           0
 118       1.291       0.011 2.30625e+08       5e+07           0        0.45           0           0           1           0
 119       1.302        0.01 2.31278e+08       5e+07           0        0.45           0           0           1           0
 120       1.312       0.011 2.31869e+08       5e+07           0        0.45           0           0           1           0
 121       1.323        0.01 2.32515e+08       5e+07           0        0.45           0           0           1           0
 122       1.333       0.011   2.331e+08       5e+07           0        0.45           0           0           1           0
 123       1.344        0.01 2.33739e+08       5e+07           0        0.45           0           0           1           0
 124       1.354       0.011 2.34317e+08       5e+07           0        0.45           0           0           1           0
 125       1.365        0.01  2.3495e+08       5e+07           0        0.45           0           0           1           0
 126       1.375        0.01 2.35522e+08       5e+07           0        0.45           0           0           1           0
 127       1.385       0.011 2.36092e+08       5e+07           0        0.45           0           0           1           0
 128       1.396       0.012 2.36715e+08       5e+07           0        0.45           0           0           1           0
 129       1.408       0.011 2.37392e+08       5e+07           0        0.45           0           0           1           0
 130       1.419       0.012 2.38008e+08       5e+07           0        0.45           0           0           1           0
 131       1.431       0.009 2.38677e+08       5e+07           0        0.45           0           0           1           0
 132        1.44       0.006 2.39177e+08       5e+07           0        0.45           0           0           1           0
 133       1.446       0.006 2.39508e+08       5e+07           0        0.45           0           0           1           0
 134       1.452       0.005 2.39839e+08       5e+07           0        0.45           0           0           1           0
 135       1.457       0.006 2.40114e+08       5e+07           0        0.45           0           0           1           0
 136       1.463       0.006 2.40443e+08       5e+07           0        0.45           0           0           1           0
 137       1.469       0.006 2.40772e+08       5e+07           0        0.45           0           0           1           0
 138       1.475       0.006 2.41099e+08       5e+07           0        0.45           0           0           1           0
 139       1.481       0.007 2.41426e+08       5e+07           0        0.45           0           0           1           0
 140       1.488       0.006 2.41805e+08       5e+07           0        0.45           0           0           1           0
 141       1.494       0.006  2.4213e+08       5e+07           0        0.45           0           0           1           0
 142         1.5       0.007 2.42454e+08       5e+07           0        0.45           0           0           1           0
 143       1.507       0.009  2.4283e+08       5e+07           0        0.45           0           0           1           0
 144       1.516       0.013 2.43313e+08       5e+07           0        0.45           0           0           1           0
 145       1.529       0.013 2.44006e+08       5e+07           0        0.45           0           0           1           0
 146       1.542       0.012 2.44696e+08       5e+07           0        0.45           0           0           1           0
 147       1.554       0.013 2.45329e+08       5e+07           0        0.45           0           0           1           0
 148       1.567       0.012 2.46011e+08       5e+07           0        0.45           0           0           1           0
 149       1.579       0.011 2.46637e+08       5e+07           0        0.45           0           0           1           0
 150        1.59       0.009 2.47209e+08       5e+07           0        0.45           0           0           1           0
 151       1.599        0.01 2.47674e+08       5e+07           0        0.45           0           0           1           0
 152       1.609       0.009  2.4819e+08       5e+07           0        0.45           0           0           1           0
 153       1.618       0.009 2.48651e+08       5e+07           0        0.45           0           0           1           0
 154       1.627       0.009 2.49112e+08       5e+07           0        0.45           0           0           1           0
 155       1.636       0.009  2.4957e+08       5e+07           0        0.45           0           0           1           0
 156       1.645        0.01 2.50027e+08       5e+07           0        0.45           0           0           1           0
 157       1.655       0.009 2.50533e+08       5e+07           0        0.45           0           0           1           0
 158       1.664       0.009 2.50986e+08       5e+07           0        0.45           0           0           1           0
 159       1.673       0.009 2.51438e+08       5e+07           0        0.45           0           0           1           0
 160       1.682       0.008 2.51888e+08       5e+07           0        0.45           0           0           1           0
 161        1.69       0.009 2.52286e+08       5e+07           0        0.45           0           0           1           0
 162       1.699       0.009 2.52733e+08       5e+07           0        0.45           0           0           1           0
 163       1.708       0.009 2.53179e+08       5e+07           0        0.45           0           0           1           0
 164       1.717       0.009 2.53623e+08       5e+07           0        0.45           0           0           1           0
 165       1.726       0.009 2.54065e+08       5e+07           0        0.45           0           0           1           0
 166       1.735       0.011 2.54506e+08       5e+07           0        0.45           0           0           1           0
 167       1.746       0.011 2.55043e+08       5e+07           0        0.45           0           0           1           0
 168       1.757       0.011 2.55577e+08       5e+07           0        0.45           0           0           1           0
 169       1.768       0.011 2.56109e+08       5e+07           0        0.45           0           0           1           0
 170       1.779       0.011 2.56639e+08       5e+07           0        0.45           0           0           1           0
 171        1.79       0.011 2.57167e+08       5e+07           0        0.45           0           0           1           0
 172       1.801        0.01 2.57693e+08       5e+07           0        0.45           0           0           1           0
 173       1.811       0.012 2.58169e+08       5e+07           0        0.45           0           0           1           0
 174       1.823       0.011 2.58738e+08       5e+07           0        0.45           0           0           1           0
 175       1.834       0.018 2.59257e+08       5e+07           0        0.45           0           0           1           0
 176       1.852       0.023 2.60103e+08       5e+07           0        0.45           0           0           1           0
 177       1.875       0.022 2.61175e+08       5e+07           0        0.45           0           0           1           0
 178       1.897       0.022 2.62193e+08       5e+07           0        0.45           0           0           1           0
 179       1.919       0.022 2.63202e+08       5e+07           0        0.45           0           0           1           0
 180       1.941       0.021 2.64204e+08       5e+07           0        0.45           0           0           1           0
 181       1.962       0.021 2.65154e+08       5e+07           0        0.45           0           0           1           0
 182       1.983        0.02 2.66096e+08       5e+07           0        0.45           0           0           1           0
 183       2.003        0.02 2.66988e+08       5e+07           0        0.45           0           0           1           0
 184       2.023       0.019 2.67874e+08       5e+07           0        0.45           0           0           1           0
 185       2.042       0.019  2.6871e+08       5e+07           0        0.45           0           0           1           0
 186       2.061       0.019 2.69541e+08       5e+07           0        0.45           0           0           1           0
 187        2.08       0.019 2.70366e+08       5e+07           0        0.45           0           0           1           0
 188       2.099       0.019 2.71187e+08       5e+07           0        0.45           0           0           1           0
 189       2.118       0.018 2.72003e+08       5e+07           0        0.45           0           0           1           0
 190       2.136       0.018 2.72771e+08       5e+07           0        0.45           0           0           1           0
 191       2.154       0.019 2.73535e+08       5e+07           0        0.45           0           0           1           0
 192       2.173       0.017 2.74337e+08       5e+07           0        0.45           0           0           1           0
 193        2.19       0.018 2.75051e+08       5e+07           0        0.45           0           0           1           0
 194       2.208       0.018 2.75802e+08       5e+07           0        0.45           0           0           1           0
 195       2.226        0.02  2.7655e+08       5e+07           0        0.45           0           0           1           0
 196       2.246       0.019 2.77375e+08       5e+07           0        0.45           0           0           1           0
 197       2.265       0.019 2.78155e+08       5e+07           0        0.45           0           0           1           0
 198       2.284        0.03 2.78931e+08       5e+07           0        0.45           0           0           1           0
 199       2.314        0.04 2.80147e+08       5e+07           0        0.45           0           0           1           0
 200       2.354       0.036 2.81752e+08       5e+07           0        0.45           0           0           1           0
 201        2.39       0.032 2.83181e+08       5e+07           0        0.45           0           0           1           0
 202       2.422       0.034 2.84439e+08       5e+07           0        0.45           0           0           1           0
 203       2.456       0.033 2.85764e+08       5e+07           0        0.45           0           0           1           0
 204       2.489       0.031 2.87038e+08       5e+07           0        0.45           0           0           1           0
 205        2.52       0.027 2.88225e+08       5e+07           0        0.45           0           0           1           0
 206       2.547       0.026 2.89251e+08       5e+07           0        0.45           0           0           1           0
 207       2.573       0.025 2.90232e+08       5e+07           0        0.45           0           0           1           0
 208       2.598       0.025 2.91169e+08       5e+07           0        0.45           0           0           1           0
 209       2.623       0.026   2.921e+08       5e+07           0        0.45           0           0           1           0
 210       2.649       0.036 2.93062e+08       5e+07           0        0.45           0           0           1           0
 211       2.685       0.045 2.94383e+08       5e+07           0        0.45           0           0           1           0
 212        2.73       0.041 2.96019e+08       5e+07           0        0.45           0           0           1           0
 213       2.771       0.035 2.97493e+08       5e+07           0        0.45           0           0           1           0
 214       2.806       0.032  2.9874e+08       5e+07           0        0.45           0           0           1           0
 215       2.838       0.032 2.99872e+08       5e+07           0        0.45           0           0           1           0
 216        2.87       0.032 3.00995e+08       5e+07           0        0.45           0           0           1           0
 217       2.902        0.03 3.02109e+08       5e+07           0        0.45           0           0           1           0
 218       2.932       0.032 3.03147e+08       5e+07           0        0.45           0           0           1           0
 219       2.964       0.028 3.04246e+08       5e+07           0        0.45           0           0           1           0
 220       2.992       0.026 3.05201e+08       5e+07           0        0.45           0           0           1           0
