 Mon Jul  5 15:08:10 1993     box v98       s15s7b2    weaver      21364    8.25918972171771E+06     dtd(   1) = 6.73E-03   iter =  2
 mass   15.08144              681 zones
     energy    source    kinetic    internal  potential    total     produced   escaped     check              luminosity  3.276E+38
    initial             0.000E+00  3.614E+49 -6.517E+49 -2.903E+49                                           neutrino lum  2.394E+49
    present  0.000E+00  5.563E+48  4.621E+51 -5.222E+51 -5.955E+50  5.371E+52  5.428E+52 -1.081E+47              eff temp  4.502E+03
      rates  0.000E+00  4.356E+49  4.126E+51 -4.178E+51 -8.169E+48 -7.562E+48  3.276E+38 -6.072E+47                radius  3.346E+13
    moles/s -4.250E+25  3.190E+27 -3.070E+29  5.326E+13  3.727E+29  1.603E+26  8.020E+30
    maxzone        161        158        161        158        105        105          1
    
 zone      mass    zmass    radius     density     temp      ye      energy    velocity    entropy   pressure 
   93     .86400   .00402  5.903E+07  6.634E+08  6.705E+09  .45719  1.206E+18 -5.723E+07  1.185E+00  2.981E+26
   94     .86802   .00670  5.949E+07  6.490E+08  6.686E+09  .45742  1.199E+18 -5.764E+07  1.189E+00  2.901E+26
   95     .87472   .01005  6.020E+07  6.269E+08  6.658E+09  .45777  1.188E+18 -5.826E+07  1.196E+00  2.779E+26
   96     .88478   .01005  6.092E+07  6.011E+08  6.622E+09  .45818  1.174E+18 -5.888E+07  1.204E+00  2.638E+26
   97     .89483   .01005  6.166E+07  5.759E+08  6.587E+09  .45857  1.161E+18 -5.951E+07  1.212E+00  2.502E+26
   98     .90489   .01005  6.241E+07  5.514E+08  6.551E+09  .45894  1.147E+18 -6.016E+07  1.221E+00  2.371E+26
   99     .91494   .01005  6.317E+07  5.276E+08  6.515E+09  .45929  1.134E+18 -6.081E+07  1.229E+00  2.244E+26
  100     .92499   .01005  6.396E+07  5.043E+08  6.482E+09  .45963  1.120E+18 -6.147E+07  1.239E+00  2.123E+26
  101     .93505   .01005  6.475E+07  4.818E+08  6.443E+09  .45997  1.106E+18 -6.213E+07  1.247E+00  2.006E+26
  102     .94510   .00493  6.515E+07  4.652E+08  6.425E+09  .46020  1.097E+18 -6.247E+07  1.257E+00  1.922E+26
  103     .95003   .00445  6.552E+07  4.416E+08  6.818E+09  .45956  1.154E+18 -6.279E+07  1.401E+00  1.871E+26
  104     .95449   .00402  6.587E+07  4.229E+08  7.103E+09  .45788  1.210E+18 -6.310E+07  1.529E+00  1.825E+26
  105     .95851   .00670  6.647E+07  4.044E+08  7.296E+09  .45659  1.257E+18 -6.365E+07  1.639E+00  1.768E+26
  106     .96521   .01005  6.739E+07  3.877E+08  7.259E+09  .45708  1.247E+18 -6.447E+07  1.651E+00  1.682E+26
  107     .97527   .01005  6.833E+07  3.684E+08  7.214E+09  .45765  1.234E+18 -6.531E+07  1.666E+00  1.583E+26
  108     .98532   .01005  6.929E+07  3.498E+08  7.169E+09  .45821  1.222E+18 -6.616E+07  1.681E+00  1.488E+26
  109     .99538   .01005  7.027E+07  3.318E+08  7.123E+09  .45876  1.209E+18 -6.703E+07  1.696E+00  1.398E+26
  110    1.00543   .01005  7.128E+07  3.144E+08  7.077E+09  .45930  1.196E+18 -6.791E+07  1.711E+00  1.312E+26
  111    1.01548   .01005  7.232E+07  2.977E+08  7.029E+09  .45983  1.183E+18 -6.880E+07  1.727E+00  1.230E+26
  112    1.02554   .01005  7.339E+07  2.816E+08  6.980E+09  .46035  1.169E+18 -6.971E+07  1.742E+00  1.152E+26
  113    1.03559   .01005  7.448E+07  2.661E+08  6.931E+09  .46087  1.156E+18 -7.063E+07  1.758E+00  1.077E+26
